Date,Tm,Opp,Quarter,Time,Down,ToGo,Location,Score,Detail,Yds,EPB,EPA,Diff
2021-12-25,Browns,Packers,4,9:06,4,27,GNB 48,15-24,Dustin Colquitt punts 37 yards returned by Amari Rodgers for 9 yards (tackle by Herb Miller and Porter Gustin),0,0.070,-0.280,-0.35
2021-12-25,Packers,Browns,4,6:48,4,3,GNB 27,24-15,Corey Bojorquez punts 49 yards fair catch by Donovan Peoples-Jones at CLE-24,0,-1.570,-0.540,1.03
2021-12-25,Packers,Browns,4,2:14,4,6,GNB 42,24-22,Corey Bojorquez punts 41 yards returned by Donovan Peoples-Jones for 8 yards (tackle by Henry Black),0,-0.590,-0.610,-0.02
2021-12-25,Colts,Cardinals,4,4:23,4,9,CRD 41,22-13,Rigoberto Sanchez punts 32 yards fair catch by Christian Kirk at ARI-9,0,0.530,0.380,-0.15
2021-12-23,Titans,49ers,1,5:49,4,15,OTI 47,0-7,Brett Kern punts 53 yards touchback.,0,-0.260,-0.280,-0.02
2021-12-23,Titans,49ers,2,15:00,4,6,OTI 24,0-7,Brett Kern punts 39 yards downed by Matthias Farley,0,-1.770,-1.400,.37
2021-12-23,Titans,49ers,2,4:47,4,2,OTI 44,0-10,Brett Kern punts 46 yards returned by Brandon Aiyuk for 12 yards (tackle by Dylan Cole),0,-0.460,-0.410,.05
2021-12-23,49ers,Titans,2,3:14,4,17,SFO 15,10-0,Mitch Wishnowsky punts 30 yards out of bounds,0,-2.440,-2.590,-0.15
2021-12-23,Titans,49ers,2,1:27,4,20,SFO 43,0-10,Brett Kern punts 33 yards fair catch by Brandon Aiyuk at SF-10,0,0.400,0.380,-0.02
2021-12-23,49ers,Titans,4,9:30,4,9,OTI 43,10-17,Mitch Wishnowsky punts 40 yards downed by Trent Sherfield,0,0.400,0.380,-0.02
2021-12-23,Titans,49ers,4,5:28,4,10,OTI 36,17-10,Brett Kern punts 59 yards downed by Racey McMath,0,-0.980,0.380,1.36
2022-09-26,Cowboys,Giants,1,12:04,4,14,DAL 50,0-0,Bryan Anger punts 39 yards returned by Richie James for 1 yard (tackle by Kelvin Joseph),0,-0.060,0.350,.41
2022-09-26,Giants,Cowboys,2,7:33,4,13,NYG 22,3-6,Jamie Gillan punts 55 yards out of bounds,0,-1.900,-0.480,1.42
2022-09-26,Cowboys,Giants,2,2:38,1,10,NYG 40,6-3,Bryan Anger punts 40 yards,0,2.920,-0.280,-3.20
2022-09-26,Cowboys,Giants,3,8:08,4,12,DAL 23,6-6,Bryan Anger punts 54 yards returned by Richie James for no gain,0,-1.830,-0.480,1.35
2022-09-26,Giants,Cowboys,4,14:49,4,6,NYG 50,13-13,Jamie Gillan punts 39 yards fair catch by KaVontae Turpin at DAL-11,0,-0.060,0.370,.43
2022-09-26,Giants,Cowboys,4,7:44,4,13,NYG 22,13-20,Jamie Gillan punts 41 yards returned by KaVontae Turpin for 28 yards (tackle by Jamie Gillan),0,-1.900,-3.250,-1.35
2022-09-26,Cowboys,Giants,4,1:52,4,2,DAL 46,23-16,Bryan Anger punts 45 yards fair catch by Richie James at NYG-9,0,-0.320,0.380,.70
2022-09-25,Colts,Chiefs,1,13:57,4,5,CLT 39,0-0,Matt Haack punts 57 yards recovered by Kylen Granson at KC-4,0,-0.780,6.280,7.06
2022-09-25,Ravens,Patriots,1,13:34,4,4,RAV 31,0-0,Jordan Stout punts 58 yards recovered by Myles Bryant at NE-11 (tackle by Justice Hill),0,-1.310,0.370,1.68
2022-09-25,Cardinals,Rams,1,13:42,4,2,CRD 33,0-0,Andy Lee punts 3 yards returned by Jake Gervase for 1 yard (tackle by Aaron Brewer and Stephen Anderson),0,-1.180,-3.250,-2.07
2022-09-25,Washington,Eagles,1,13:18,4,12,WAS 38,0-0,Tress Way punts 50 yards fair catch by Britain Covey at PHI-12,0,-0.850,0.350,1.20
2022-09-25,Panthers,Saints,1,12:45,4,9,CAR 42,0-0,Johnny Hekker punts 47 yards fair catch by Jarvis Landry at NO-11,0,-0.590,0.370,.96
2022-09-25,49ers,Broncos,1,12:57,4,9,SFO 26,0-0,Mitch Wishnowsky punts 45 yards,0,-1.630,-0.870,.76
2022-09-25,Patriots,Ravens,1,10:41,4,15,NWE 37,0-0,Jake Bailey punts 44 yards returned by Devin Duvernay for 12 yards (tackle by Cody Davis),0,-0.910,-1.000,-0.09
2022-09-25,Broncos,49ers,1,11:20,4,7,DEN 32,0-0,Corliss Waitman punts 47 yards returned by Ray-Ray McCloud for 4 yards (tackle by Alex Singleton),0,-1.240,-0.610,.63
2022-09-25,Chargers,Jaguars,1,10:49,4,7,SDG 43,0-0,JK Scott punts 42 yards fair catch by Jamal Agnew at JAC-15,0,-0.520,0.220,.74
2022-09-25,Eagles,Washington,1,10:49,4,5,WAS 49,0-0,Arryn Siposs punts 49 yards touchback.,0,0.000,-0.280,-0.28
2022-09-25,Chiefs,Colts,1,11:26,4,7,KAN 24,0-7,Tommy Townsend punts 65 yards downed by Chris Lammons,0,-1.770,0.370,2.14
2022-09-25,Saints,Panthers,1,7:28,4,27,CAR 42,0-0,Blake Gillikin punts 42 yards touchback.,0,0.460,-0.280,-0.74
2022-09-25,Texans,Bears,1,10:11,4,4,HTX 31,0-3,Cameron Johnston punts 51 yards returned by Dante Pettis for 1 yard (tackle by Eric Murray),0,-1.310,-0.150,1.16
2022-09-25,Cardinals,Rams,1,9:02,4,8,CRD 27,0-3,Andy Lee punts 53 yards returned by Brandon Powell for 22 yards (tackle by Aaron Brewer),0,-1.570,-1.730,-0.16
2022-09-25,Jaguars,Chargers,1,7:31,4,1,JAX 35,0-0,Logan Cooke punts 56 yards returned by DeAndre Carter for 6 yards (tackle by Daniel Thomas),0,-1.040,0.220,1.26
2022-09-25,Washington,Eagles,1,8:36,4,20,WAS 10,0-0,Tress Way punts 58 yards returned by DeVonta Smith for 12 yards (tackle by Jeremy Reaves),0,-2.490,-1.860,.63
2022-09-25,Panthers,Saints,1,6:35,4,6,CAR 24,0-0,Johnny Hekker punts 49 yards returned by Jarvis Landry for 3 yards (tackle by Stantley Thomas-Oliver),0,-1.770,-0.940,.83
2022-09-25,Dolphins,Bills,1,6:47,4,2,MIA 35,0-7,Thomas Morstead punts 59 yards returned by Jamison Crowder for 6 yards (tackle by Durham Smythe),0,-1.040,0.350,1.39
2022-09-25,Colts,Chiefs,1,7:09,4,7,CLT 42,7-0,Matt Haack punts 57 yards downed by Kylen Granson,0,-0.590,0.380,.97
2022-09-25,Chargers,Jaguars,1,5:22,4,1,SDG 24,0-0,JK Scott punts 50 yards returned by Jamal Agnew for 7 yards (tackle by Zander Horvath),0,-1.770,-1.140,.63
2022-09-25,Eagles,Washington,1,7:22,4,13,PHI 41,0-0,Arryn Siposs punts 43 yards fair catch by Dax Milne at WAS-16,0,-0.650,0.140,.79
2022-09-25,Broncos,49ers,1,7:16,4,2,DEN 33,0-7,Corliss Waitman punts 57 yards returned by Ray-Ray McCloud for 9 yards (tackle by Alex Singleton),0,-1.180,-0.150,1.03
2022-09-25,Chiefs,Colts,1,4:55,4,1,KAN 10,0-7,Tommy Townsend punts 58 yards returned by Nyheim Hines for 10 yards (tackle by Dicaprio Bootle and Elijah Lee),0,-2.490,-1.730,.76
2022-09-25,Buccaneers,Packers,1,0:42,4,6,TAM 27,3-7,Jake Camarda punts 44 yards fair catch by Amari Rodgers at GB-29,0,-1.570,-0.870,.70
2022-09-25,Vikings,Lions,1,4:18,4,5,MIN 35,0-7,Ryan Wright punts 47 yards returned by Kalif Raymond for 12 yards (tackle by Ben Ellefson),0,-1.040,-0.940,.10
2022-09-25,Saints,Panthers,1,4:36,4,6,NOR 29,0-7,Blake Gillikin punts 50 yards returned by Shi Smith for 12 yards (tackle by J.T. Gray),0,-1.440,-1.140,.30
2022-09-25,49ers,Broncos,1,4:32,4,19,SFO 26,7-0,Mitch Wishnowsky punts 74 yards touchback.,0,-1.630,-0.280,1.35
2022-09-25,Washington,Eagles,1,3:14,4,13,WAS 39,0-0,Tress Way punts 51 yards returned by Britain Covey for 12 yards (tackle by Dyami Brown and David Mayo),0,-0.780,-0.410,.37
2022-09-25,Cardinals,Rams,1,1:42,4,7,CRD 41,0-10,Andy Lee punts 50 yards returned by Brandon Powell for 11 yards (tackle by Victor Dimukeje),0,-0.650,-0.280,.37
2022-09-25,Broncos,49ers,1,3:00,4,5,DEN 25,0-7,Corliss Waitman punts 50 yards fair catch by Ray-Ray McCloud at SF-25,0,-1.700,-0.610,1.09
2022-09-25,Ravens,Patriots,2,13:06,4,15,RAV 20,7-3,Jordan Stout punts 52 yards returned by Myles Bryant for 13 yards (tackle by Nick Moore),0,-2.030,-1.660,.37
2022-09-25,49ers,Broncos,1,0:17,4,3,SFO 49,7-0,Mitch Wishnowsky punts 45 yards downed by Demetrius Flannigan-Fowles,0,-0.130,0.380,.51
2022-09-25,Bears,Texans,2,13:46,4,7,CHI 23,10-7,Trenton Gill punts 46 yards fair catch by Desmond King at HOU-31,0,-1.830,-1.000,.83
2022-09-25,Seahawks,Falcons,2,13:50,4,5,SEA 38,10-10,Michael Dickson punts 51 yards out of bounds,0,-0.850,0.370,1.22
2022-09-25,Saints,Panthers,2,11:52,4,10,NOR 26,0-10,Blake Gillikin punts 45 yards fair catch by Shi Smith at CAR-29,0,-1.630,-0.870,.76
2022-09-25,Cardinals,Rams,2,12:37,4,14,CRD 21,0-13,Andy Lee punts 54 yards returned by Brandon Powell for 10 yards (tackle by Dennis Gardeck and Deionte Thompson),0,-1.960,-1.270,.69
2022-09-25,Buccaneers,Packers,2,6:11,4,18,TAM 17,3-14,Jake Camarda punts 52 yards returned by Amari Rodgers for 7 yards (tackle by Ko Kieft),0,-2.320,-1.470,.85
2022-09-25,Panthers,Saints,2,10:19,4,19,CAR 20,10-0,Johnny Hekker punts 59 yards returned by Jarvis Landry for 14 yards (tackle by Ian Thomas and Sam Franklin),0,-2.030,-1.270,.76
2022-09-25,Texans,Bears,2,11:54,4,6,HTX 44,7-10,Cameron Johnston punts 46 yards fair catch by Dante Pettis at CHI-10,0,-0.460,0.380,.84
2022-09-25,Jets,Bengals,2,10:23,4,17,NYJ 43,6-14,Braden Mann punts 47 yards returned by Trent Taylor for 15 yards (tackle by Ashtyn Davis),0,-0.520,-0.610,-0.09
2022-09-25,Washington,Eagles,2,10:46,4,10,WAS 40,0-10,Tress Way punts 48 yards recovered by Britain Covey at PHI-6 (tackle by Armani Rogers and Jeremy Reaves),0,-0.720,0.380,1.10
2022-09-25,Rams,Cardinals,2,11:32,4,7,RAM 38,13-0,Riley Dixon punts 42 yards returned by Greg Dortch for 10 yards (tackle by Christian Rozeboom),0,-0.850,-0.940,-0.09
2022-09-25,Bears,Texans,2,9:53,4,4,CHI 16,10-7,Trenton Gill punts 56 yards returned by Desmond King for 31 yards (tackle by Khari Blasingame),0,-2.390,-2.850,-0.46
2022-09-25,Saints,Panthers,2,8:39,4,7,NOR 38,0-10,Blake Gillikin punts 44 yards fair catch by Shi Smith at CAR-18,0,-0.850,-0.040,.81
2022-09-25,49ers,Broncos,2,9:28,4,4,DEN 47,7-3,Mitch Wishnowsky punts 46 yards downed by Ross Dwelley. Penalty on Randy Gregory: Offensive Holding (accepted) DEN challenged the touchback ruling and the play was upheld.,0,0.130,0.380,.25
2022-09-25,Raiders,Titans,2,2:30,4,7,RAI 40,10-21,AJ Cole punts 47 yards fair catch by Robert Woods at TEN-13,0,-0.720,0.320,1.04
2022-09-25,Chiefs,Colts,2,4:54,4,9,CLT 48,6-10,Tommy Townsend punts 47 yards downed by Justin Watson,0,0.070,0.380,.31
2022-09-25,Washington,Eagles,2,5:54,4,17,WAS 13,0-10,Tress Way punts 52 yards returned by Britain Covey for 1 yard (tackle by Jeremy Reaves and Darrick Forrest),0,-2.490,-1.330,1.16
2022-09-25,Titans,Raiders,2,1:09,4,6,OTI 30,21-10,Ryan Stonehouse punts 57 yards fair catch by Keelan Cole at LV-13,0,-1.370,0.320,1.69
2022-09-25,Bills,Dolphins,2,3:55,4,10,MIA 45,14-14,Sam Martin punts 31 yards fair catch by Jevon Holland at MIA-14,0,0.270,0.280,.01
2022-09-25,Broncos,49ers,2,2:38,4,23,SFO 41,3-7,Corliss Waitman punts 38 yards downed by Essang Bassey,0,0.530,0.380,-0.15
2022-09-25,Packers,Buccaneers,2,0:14,4,2,GNB 35,14-3,Pat O'Donnell punts 52 yards returned by Jaelon Darden for no gain (tackle by Rudy Ford),0,-1.040,0.320,1.36
2022-09-25,Falcons,Seahawks,2,3:12,4,8,ATL 27,17-17,Bradley Pinion punts 73 yards touchback.,0,-1.570,-0.280,1.29
2022-09-25,Raiders,Titans,2,0:34,4,11,RAI 12,10-21,AJ Cole punts 58 yards returned by Robert Woods for 21 yards (tackle by Jesper Horsted and Roderic Teamer),0,-2.490,-2.320,.17
2022-09-25,Jets,Bengals,2,4:43,4,8,NYJ 27,6-20,Braden Mann punts 47 yards returned by Trent Taylor for 8 yards (tackle by Brandin Echols),0,-1.570,-1.200,.37
2022-09-25,Dolphins,Bills,2,1:50,4,18,MIA 36,14-14,Thomas Morstead punts 48 yards returned by Jamison Crowder for 14 yards (tackle by Keion Crossen),0,-0.980,-0.940,.04
2022-09-25,49ers,Broncos,2,1:43,4,9,SFO 4,7-3,Mitch Wishnowsky punts 55 yards returned by Montrell Washington for 9 yards (tackle by Oren Burks and George Odum),0,-2.490,-2.260,.23
2022-09-25,Packers,Buccaneers,3,12:57,4,3,GNB 32,14-3,Pat O'Donnell punts 57 yards returned by Jaelon Darden for 10 yards (tackle by Dallin Leavitt and Tipa Galeai),0,-1.240,-0.340,.90
2022-09-25,Bengals,Jets,2,3:07,4,9,CIN 35,20-6,Kevin Huber punts 46 yards fair catch by Braxton Berrios at NYJ-19,0,-1.040,-0.150,.89
2022-09-25,Rams,Cardinals,2,0:58,4,5,RAM 30,13-3,Riley Dixon punts 42 yards returned by Greg Dortch for no gain (tackle by Jacob Harris),0,-1.370,-0.810,.56
2022-09-25,Texans,Bears,2,1:11,4,1,HTX 34,14-13,Cameron Johnston punts 56 yards out of bounds,0,-1.110,0.380,1.49
2022-09-25,Washington,Eagles,2,2:07,4,7,WAS 28,0-17,Tress Way punts 57 yards returned by Britain Covey for 9 yards (tackle by Jonathan Bostic and David Mayo). Penalty on Josh Jobe: Illegal Blindside Block 12 yards (accepted),0,-1.500,0.350,1.85
2022-09-25,Broncos,49ers,2,1:07,4,11,DEN 49,3-7,Corliss Waitman punts 40 yards fair catch by Ray-Ray McCloud at SF-11,0,-0.130,0.370,.50
2022-09-25,Lions,Vikings,2,0:41,4,4,DET 42,14-14,Jack Fox punts 50 yards out of bounds,0,-0.590,0.380,.97
2022-09-25,Colts,Chiefs,2,0:44,4,19,CLT 26,10-14,Matt Haack punts 40 yards returned by Skyy Moore for 12 yards (tackle by Tony Brown and Luke Rhodes),0,-1.630,-1.990,-0.36
2022-09-25,Chargers,Jaguars,2,0:23,4,11,SDG 36,7-16,JK Scott punts 41 yards returned by Jamal Agnew for -2 yards (tackle by Drue Tranquill),0,-0.980,-0.340,.64
2022-09-25,Packers,Buccaneers,3,10:08,4,4,TAM 44,14-3,Pat O'Donnell punts 42 yards downed by Keisean Nixon,0,0.330,0.380,.05
2022-09-25,Jets,Bengals,2,0:59,4,6,NYJ 36,6-20,Braden Mann punts 52 yards out of bounds,0,-0.980,0.350,1.33
2022-09-25,Dolphins,Bills,3,13:14,4,11,MIA 46,14-14,Thomas Morstead punts 52 yards downed by Keion Crossen,0,-0.320,0.380,.70
2022-09-25,Broncos,49ers,3,14:20,4,14,DEN 21,3-7,Corliss Waitman punts 54 yards returned by Ray-Ray McCloud for 18 yards (tackle by P.J. Locke),0,-1.960,-1.800,.16
2022-09-25,Buccaneers,Packers,3,9:50,4,10,TAM 2,3-14,Jake Camarda punts returned by Amari Rodgers for no gain (tackle by Keanu Neal). Penalty on Tipa Galeai: Running Into the Kicker 5 yards (accepted) (no play),0,-2.490,-2.490,.00
2022-09-25,Bengals,Jets,2,0:40,4,17,CIN 5,20-6,Kevin Huber punts 52 yards returned by Braxton Berrios for 10 yards (tackle by Michael Thomas),0,-2.490,-2.460,.03
2022-09-25,Buccaneers,Packers,3,9:38,4,5,TAM 7,3-14,Jake Camarda punts 62 yards returned by Amari Rodgers for 14 yards (tackle by Keanu Neal). Penalty on Rudy Ford: Offensive Illegal Block Above the Waist 10 yards (accepted),0,-2.490,-1.270,1.22
2022-09-25,Vikings,Lions,3,14:10,4,8,MIN 28,14-14,Ryan Wright punts 51 yards returned by Kalif Raymond for 11 yards (tackle by Ben Ellefson),0,-1.500,-1.070,.43
2022-09-25,Rams,Cardinals,3,13:06,4,5,RAM 30,13-6,Riley Dixon punts 51 yards returned by Greg Dortch for 2 yards (tackle by Robert Rochell). Penalty on Tanner Vallejo: Illegal Block Above the Waist 10 yards (accepted),0,-1.370,0.370,1.74
2022-09-25,Broncos,49ers,3,10:44,4,9,SFO 49,3-7,Corliss Waitman punts 47 yards downed by Mike Boone,0,0.000,0.380,.38
2022-09-25,Eagles,Washington,3,13:09,4,19,WAS 44,24-0,Arryn Siposs punts 44 yards touchback.,0,0.330,-0.280,-0.61
2022-09-25,Washington,Eagles,3,11:08,4,3,WAS 27,0-24,Tress Way punts 52 yards fair catch by Britain Covey at PHI-21,0,-1.570,-0.340,1.23
2022-09-25,Patriots,Ravens,3,6:30,4,12,NWE 31,20-21,Jake Bailey punts 56 yards returned by Devin Duvernay for 43 yards (tackle by Jake Bailey),0,-1.310,-2.650,-1.34
2022-09-25,Raiders,Titans,3,3:05,4,20,OTI 41,13-24,AJ Cole punts 41 yards touchback. LVR challenged the touchback ruling and the original play was overturned. AJ Cole punts 39 yards downed by Mack Hollins,0,0.530,0.380,-0.15
2022-09-25,Packers,Buccaneers,3,3:37,4,7,GNB 43,14-6,Pat O'Donnell punts 46 yards fair catch by Jaelon Darden at TB-11,0,-0.520,0.370,.89
2022-09-25,Saints,Panthers,3,4:06,4,4,NOR 44,0-13,Blake Gillikin punts 49 yards returned by Shi Smith for 10 yards (tackle by Zach Wood and Zack Baun),0,-0.460,-0.150,.31
2022-09-25,Chargers,Jaguars,3,9:56,4,4,SDG 31,10-23,JK Scott punts 42 yards returned by Jamal Agnew for 13 yards (tackle by Chris Rumph and Ja'Sir Taylor),0,-1.310,-1.600,-0.29
2022-09-25,Eagles,Washington,3,7:49,4,2,PHI 45,24-0,Arryn Siposs punts 44 yards fair catch by Dax Milne at WAS-11,0,-0.390,0.370,.76
2022-09-25,Buccaneers,Packers,3,0:45,4,13,TAM 20,6-14,Jake Camarda punts 36 yards downed by Kenny Young,0,-2.030,-1.860,.17
2022-09-25,Panthers,Saints,3,1:09,4,5,NOR 44,13-0,Johnny Hekker punts 33 yards downed by Giovanni Ricci,0,0.330,0.370,.04
2022-09-25,Washington,Eagles,3,6:17,4,2,WAS 19,0-24,Tress Way punts 52 yards returned by Britain Covey for 12 yards (tackle by David Mayo),0,-2.140,-1.660,.48
2022-09-25,Dolphins,Bills,3,2:12,4,2,MIA 32,14-17,Thomas Morstead punts 60 yards recovered by Jamison Crowder at BUF-8 and returned for 60 yards (tackle by Trent Sherfield and Andrew Van Ginkel),0,-1.240,-0.280,.96
2022-09-25,Packers,Buccaneers,4,13:24,4,9,GNB 45,14-6,Pat O'Donnell punts 41 yards fair catch by Jaelon Darden at TB-14,0,-0.390,0.280,.67
2022-09-25,Eagles,Washington,3,5:48,4,10,PHI 41,24-0,Arryn Siposs punts 53 yards downed by Zech McPhearson,0,-0.650,0.380,1.03
2022-09-25,49ers,Broncos,3,1:47,4,18,DEN 47,7-5,Mitch Wishnowsky punts 41 yards,0,0.130,0.380,.25
2022-09-25,Buccaneers,Packers,4,11:27,4,2,TAM 22,6-14,Jake Camarda punts 58 yards fair catch by Amari Rodgers at GB-20,0,-1.900,-0.280,1.62
2022-09-25,Broncos,49ers,3,0:41,4,13,DEN 3,5-7,Corliss Waitman punts 47 yards returned by Ray-Ray McCloud for 9 yards (tackle by Alex Singleton),0,-2.490,-2.850,-0.36
2022-09-25,Texans,Bears,4,12:49,4,19,CHI 48,20-20,Cameron Johnston punts 40 yards downed by Tremon Smith,0,0.070,0.380,.31
2022-09-25,Packers,Buccaneers,4,8:54,4,2,GNB 28,14-6,Pat O'Donnell punts 63 yards returned by Jaelon Darden for 16 yards (tackle by Isaiah McDuffie),0,-1.500,-0.610,.89
2022-09-25,Lions,Vikings,4,15:00,4,12,DET 40,24-14,Jack Fox punts 45 yards recovered by Jalen Reagor at MIN-15 and returned for 11 yards (tackle by Josh Woods and Chris Board),0,-0.720,-0.670,.05
2022-09-25,Seahawks,Falcons,4,11:00,4,15,SEA 45,23-27,Michael Dickson punts 51 yards returned by Avery Williams for 6 yards (tackle by Penny Hart and Isaiah Dunn),0,-0.390,0.380,.77
2022-09-25,Titans,Raiders,4,6:17,4,1,OTI 46,24-13,Ryan Stonehouse punts 54 yards touchback.,0,-0.320,-0.280,.04
2022-09-25,Broncos,49ers,4,12:35,4,1,DEN 34,5-10,Corliss Waitman punts 53 yards fair catch by Ray-Ray McCloud at SF-13,0,-1.110,0.320,1.43
2022-09-25,Vikings,Lions,4,13:01,4,2,MIN 33,14-24,Ryan Wright punts 58 yards downed by Kris Boyd,0,-1.180,0.380,1.56
2022-09-25,Buccaneers,Packers,4,6:07,4,19,TAM 41,6-14,Jake Camarda punts 45 yards fair catch by Amari Rodgers at GB-14,0,-0.650,0.280,.93
2022-09-25,Bears,Texans,4,6:46,4,13,HTX 48,20-20,Trenton Gill punts 39 yards fair catch by Desmond King at HOU-9,0,0.070,0.380,.31
2022-09-25,49ers,Broncos,4,10:23,4,3,SFO 44,10-5,Mitch Wishnowsky punts 56 yards touchback.,0,-0.460,-0.280,.18
2022-09-25,Lions,Vikings,4,10:47,4,1,DET 27,24-14,Jack Fox punts 39 yards returned by Jalen Reagor for 9 yards (tackle by Quintez Cephus),0,-1.570,-1.800,-0.23
2022-09-25,Ravens,Patriots,4,6:43,4,8,RAV 48,31-26,Jordan Stout punts 23 yards out of bounds,0,-0.190,-0.870,-0.68
2022-09-25,Texans,Bears,4,3:14,4,10,HTX 39,20-20,Cameron Johnston punts 49 yards returned by Dante Pettis for no gain (tackle by Grayland Arnold),0,-0.780,0.350,1.13
2022-09-25,Saints,Panthers,4,7:02,4,14,NOR 21,7-22,Blake Gillikin punts 55 yards returned by Shi Smith for no gain (tackle by Daniel Sorensen). Penalty on Keith Taylor: Offensive Holding 10 yards (accepted),0,-1.960,0.280,2.24
2022-09-25,Packers,Buccaneers,4,3:11,4,17,TAM 49,14-6,Pat O'Donnell punts 38 yards fair catch by Jaelon Darden at TB-11,0,0.000,0.370,.37
2022-09-25,Titans,Raiders,4,3:09,4,11,OTI 24,24-16,Ryan Stonehouse punts 70 yards returned by Keelan Cole for 13 yards (tackle by Joseph Jones),0,-1.770,-0.150,1.62
2022-09-25,Bengals,Jets,4,14:10,4,15,CIN 20,27-12,Kevin Huber punts 44 yards downed by Michael Thomas,0,-2.030,-1.330,.70
2022-09-25,Bears,Texans,4,1:52,4,9,CHI 32,20-20,Trenton Gill punts 41 yards out of bounds. Penalty on Jonathan Owens: Offensive Holding 10 yards (accepted),0,-1.240,0.060,1.30
2022-09-25,Panthers,Saints,4,3:37,4,2,CAR 41,22-7,Johnny Hekker punts 49 yards downed by Stantley Thomas-Oliver,0,-0.650,0.380,1.03
2022-09-25,Eagles,Washington,4,5:17,4,12,PHI 43,24-2,Arryn Siposs punts 44 yards downed by Jack Stoll,0,-0.520,0.320,.84
2022-09-25,Dolphins,Bills,4,1:37,4,11,MIA 1,21-19,Thomas Morstead punts,0,-2.490,-2.000,.49
2022-09-25,Broncos,49ers,4,1:51,4,5,DEN 47,11-10,Corliss Waitman punts 43 yards recovered by Ray-Ray McCloud at SF-15,0,-0.260,0.220,.48
2022-09-25,Panthers,Saints,4,0:27,4,1,NOR 45,22-14,Johnny Hekker punts 44 yards downed by Stantley Thomas-Oliver,0,0.270,0.380,.11
2022-09-22,Browns,Steelers,1,13:08,4,10,CLE 39,0-0,Corey Bojorquez punts 61 yards touchback.,0,-0.780,-0.280,.50
2022-09-22,Steelers,Browns,1,11:11,4,5,PIT 38,0-0,Pressley Harvin punts 39 yards fair catch by Chester Rogers at CLE-23,0,-0.850,-0.480,.37
2022-09-22,Browns,Steelers,1,8:45,4,10,CLE 23,0-0,Corey Bojorquez punts 25 yards out of bounds,0,-1.830,-2.390,-0.56
2022-09-22,Steelers,Browns,3,9:40,4,10,CLE 46,14-13,Pressley Harvin punts 32 yards fair catch by Chester Rogers at CLE-14,0,0.200,0.280,.08
2022-09-22,Steelers,Browns,3,1:16,4,3,PIT 32,14-16,Pressley Harvin punts 48 yards downed by James Pierre,0,-1.240,-0.280,.96
2022-09-22,Steelers,Browns,4,8:42,4,15,PIT 20,14-23,Pressley Harvin punts 48 yards returned by Chester Rogers for 7 yards (tackle by James Pierre),0,-2.030,-1.530,.50
2022-09-22,Browns,Steelers,4,5:40,4,12,CLE 48,23-14,Corey Bojorquez punts 46 yards downed by John Johnson,0,-0.190,0.380,.57
2022-09-22,Steelers,Browns,4,4:27,4,6,PIT 10,14-23,Pressley Harvin punts 45 yards returned by Chester Rogers for 4 yards (tackle by James Pierre),0,-2.490,-2.190,.30
2022-09-22,Browns,Steelers,4,3:22,4,17,CLE 42,23-14,Corey Bojorquez punts 38 yards out of bounds,0,-0.590,-0.280,.31
2022-09-22,Browns,Steelers,4,0:15,4,1,PIT 37,23-17,Corey Bojorquez punts 33 yards out of bounds,0,0.790,0.380,-0.41
2022-09-19,Vikings,Eagles,1,7:44,4,5,MIN 30,0-7,Ryan Wright punts 48 yards returned by Britain Covey for 1 yard (tackle by Troy Dye),0,-1.370,-0.480,.89
2022-09-19,Eagles,Vikings,1,4:46,4,20,PHI 13,7-0,Arryn Siposs punts 49 yards returned by Jalen Reagor for 1 yard (tackle by Zech McPhearson),0,-2.490,-1.530,.96
2022-09-19,Vikings,Eagles,1,3:25,4,5,MIN 44,0-7,Ryan Wright punts 38 yards fair catch by Britain Covey at PHI-18,0,-0.460,-0.150,.31
